uid,body,title,url,newspaper_uid,host,n_tokens_title,n_tokens_body
131e34650438f35612005b90f539c78f,"Los partidos políticos no serán los protagonistas de los resultados de las próximas elecciones en las que se elegirán los futuros mandatarios regionales y locales. ¿La razón? La mayoría de aspirantes se inscribieron por firmas, armaron coaliciones y muy contados llegarán al poder con un logo exclusivo de un partido tradicional.Son tan variadas y sorprendentes las coaliciones que hay casos de aspirantes que exhiben en el tarjetón el respaldo de los partidos Liberal y Conservador, una situación impensable para los mayores, que recuerdan que la violencia partidista se encendió porque no podían ni verse.",Candidatos por coaliciones y firmas desdibujan a los partidos,https://www.eltiempo.com/elecciones-colombia-2019/elecciones-2019-candidatos-por-coaliciones-y-firmas-desdibujan-a-los-partidos-422648,eltiempo,www.eltiempo.com,5,45
5a77e4747de7686b64fe7fb1063619b3,"Luego de presentarse en las selecciones oficiales del Festival de Cine Francés en Portugal, Gran Bretaña, Argentina y Serbia, y de haber sido vendida a 40 países, se acaba de estrenar en Colombia ‘El emperador de París’, basada en la figura histórica del detective Eugène-François Vidocq. El personaje tiene una historia muy particular que trasciende el ámbito universal, al estilo de las obras clásicas de Victor Hugo, Poe y Balzac.",La historia de un buen ladrón a la francesa,https://www.eltiempo.com/cultura/cine-y-tv/el-emperador-de-paris-vincent-cassel-habla-sobre-esta-pelicula-422696,eltiempo,www.eltiempo.com,4,39
9127cb171df8a63f931afe412dc9ad24,"Colombia es de papel y solo funcionan las cosas en el mundo de la tinta. Escenificar los libretos de esta patria engañosa es una empresa en la que hemos fracasado. Aquí, tres capítulos de este sainete nacional para reír y llorar:Oasis pensional. Palabras que podrían entenderse, en un país civilizado, como metáfora de ese estadio glorioso en el que los ciudadanos, tras una vida de trabajo y confianza en el Estado, logran ir a casa con una pensión que les permite vivir dignamente. No, en Colombia oasis pensional quiere decir espejismo: cada vez que usted se acerca a la jubilación, el Gobierno y los legisladores van corriendo la edad para que la inmensa mayoría de los colombianos no llegue.",sainete columna de gustavo gomez cordoba 422884,https://www.eltiempo.com/opinion/columnistas/gustavo-gomez-cordoba/sainete-columna-de-gustavo-gomez-cordoba-422884,eltiempo,www.eltiempo.com,5,62
9196ed59947899b14a42008faf6f75e9,"Metrocali05:46 p.m.                             Metrocali, a reestructuración por insolvencia ante millonaria demanda                        Entidad informó que medida busca preservar la operación del MIO, tras  ...Homicidios04:10 p.m.                             Asesinaron a otro guardia indígena en el norte del Cauca                        El crimen se registró en Tacueyó, en zona de Toribío. ...Elsa Noguera11:56 a.m.                             Por fractura de fémur, Elsa Noguera debe descansar, pero campaña sigue                        Elecciones10:13 a.m.                             Jorge Iván Ospina levantó huelga de hambre por 'campaña sucia'                        Transporte08:20 a.m.                             Los primeros 21 buses para rodar con gas natural en Cali                        ",Especial Educación para todos,https://www.eltiempo.com/contenido-comercial/especial-educacion-para-todos-331486,eltiempo,www.eltiempo.com,2,45
45cc05b270ba877603832d942a1eba79,"Una de las principales preocupaciones de la Misión de Verificación de Naciones Unidas en Colombia son los asesinatos de los desmovilizados de las Farc.Así quedó en evidencia en el informe trimestral presentado la semana pasada ante el Consejo de Seguridad de la ONU. Para Carlos Ruiz Massieu, jefe de la Misión, si continúan los homicidios al mismo ritmo que se vienen presentando, la cifra de este año puede superar la del anterior. Sin embargo, reconoce los esfuerzos del Gobierno para evitar que esto suceda.",Homicidios de ex-Farc de este año podrían superar los del 2018: ONU,https://www.eltiempo.com/politica/proceso-de-paz/homicidios-de-ex-farc-de-este-ano-superarian-los-del-2018-onu-422826,eltiempo,www.eltiempo.com,5,42
c18b3d6efe72977f9e5016f59d6ae0dc,"En materia de criminalidad, Medellín no es como las otras ciudades del país. El panorama en la capital antioqueña y su área metropolitana es, tal vez, el más complejo de todos, debido a que esta alberga 10 de los 23 grupos de delincuencia organizada (GDO) de Colombia, es decir, el 43 por ciento de estructuras de crimen con gran poder de cometer delitos y ejercer control territorial.",La estrategia de Medellín para golpear las bandas criminales,https://www.eltiempo.com/colombia/medellin/la-estrategia-de-medellin-para-golpear-las-bandas-criminales-422712,eltiempo,www.eltiempo.com,5,31
13452deecc4fc63b98fbf71cc16e17ed,"Una nueva tragedia enluta al fútbol colombiano por la irracionalidad de algunos hinchas, que por unas camisetas cometen actos violentos. Esta vez la víctima fue aficionado de Millonarios, que murió luego de ser atacado por cuatro seguidores del América de Cali, tras la victoria 1-2 del conjunto caleño.",¡Otra tragedia! Nueva muerte por riña entre hinchas,https://www.eltiempo.com/deportes/futbol-colombiano/hincha-de-millonarios-resulto-muerto-tras-rina-con-hinchas-de-america-422820,eltiempo,www.eltiempo.com,5,28
42679c5066618b4e319c945b20f04c06,"Una mujer de 81 años fue capturada en la mañana de este domingo en el aeropuerto internacional José María Córdova, en Rionegro (Antioquia), sindicada de tráfico y porte de estupefacientes.La adulta mayor pretendía abordar un vuelo con destino a Madrid, España, pero al momento de hacer el tránsito migratorio fue perfilada por los agentes de la Policía Antinarcóticos, quienes detectaron la droga.","En silla de ruedas, abuela pretendía llevar cocaína a España",https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/capturada-mujer-de-81-anos-que-pretendia-llevar-cocaina-en-silla-de-ruedas-a-espana-422810,eltiempo,www.eltiempo.com,7,33
f1f075e869410b4c45eccf1583144c88,"Al desierto de La Tatacoa, en Huila, han llegado geólogos y paleontólogos, desde hace más de 100 años, atraídos principalmente por la cantidad de restos fósiles que sin mucho esfuerzo se encuentran en los 330 kilómetros cuadrados que componen la segunda zona más árida de Colombia, que, aunque le llaman desierto, su ecosistema es realmente un bosque seco tropical. Decimos que “sin mucho esfuerzo” porque eso repiten los científicos constantemente, pero es solo llegar al lugar y darse cuenta de que el asunto, a ojos no entrenados, se parece más a encontrar un cabello en un campo de fútbol.","Desierto de La Tatacoa, el sitio más rico en fósiles del trópico",https://www.eltiempo.com/contenido-comercial/desierto-de-la-tatacoa-el-sitio-mas-rico-en-fosiles-del-tropico-411762,eltiempo,www.eltiempo.com,6,48
1669484c1eed13e38aced48fb108e2cf,"Metrocali04:53 p.m.                             Metrocali, a reestructuración por insolvencia ante millonaria demanda                        Entidad informó que medida busca preservar la operación del MIO, tras  ...Homicidios04:10 p.m.                             Asesinaron a otro guardia indígena en el norte del Cauca                        El crimen se registró en Tacueyó, en zona de Toribío. ...Elsa Noguera11:56 a.m.                             Por fractura de fémur, Elsa Noguera debe descansar, pero campaña sigue                        Elecciones10:13 a.m.                             Jorge Iván Ospina levantó huelga de hambre por 'campaña sucia'                        Transporte08:20 a.m.                             Los primeros 21 buses para rodar con gas natural en Cali                        ",El ‘top’ de las ciudades con más multimillonarios en el mundo en 2019,https://www.eltiempo.com/bogota/fotos-de-la-exhibicion-de-downhill-urbano-en-ciudad-bolivar-422824,eltiempo,www.eltiempo.com,4,45
5fd7f1a0972cbd3457a3b48f92e533c1,"Austin Butler. ¿Les suena el nombre? Tal vez sí, tal vez no. ¿Y el de Elvis Presley? Sin duda, prácticamente todo el mundo conoce el nombre del ‘rey’ del ‘rock and roll’. Y si hay alguien que vaya a traerlo de nuevo a la vida, ese es Austin.","Él es Austin Butler, el nuevo Elvis Presley",https://www.eltiempo.com/cultura/cine-y-tv/austin-butler-el-actor-que-dara-vida-a-elvis-presley-en-nueva-pelicula-422704,eltiempo,www.eltiempo.com,5,26
a93cbba5e3490e1a6adbca084c8078fd,"Las peticiones de la Asociación de Futbolistas Profesionales de Colombia (Acolfutpro) le pusieron los pelos de punta a la Dimayor, y terminarán poniéndoselos a la Federación de Fútbol entera.",Meluk le cuenta... (El derecho legítimo a ser escuchados),https://www.eltiempo.com/deportes/futbol-colombiano/gabriel-meluk-opina-sobre-la-protesta-de-los-futbolistas-colombianos-422904,eltiempo,www.eltiempo.com,6,15
c9e12ae2ab7fa802ded1b1788e074273,"Otra vez los vándalos. Fue el propio presidente Lenín Moreno quien le dijo a nuestra valiente periodista Andrea Bernal que también las Farc podrían estar detrás de las violentas infiltraciones a las marchas indígenas. Y no cabe duda de que a los indígenas ecuatorianos se les salieron de control las marchas y que fueron infiltradas, y no solo por las Farc, tal como infiltraron los vándalos las marchas estudiantiles en Colombia, hasta el punto de agarrar a piedra a los policías de turno. Indignación extrema producen esas acciones y la total impunidad que las rodea.",vandalos la exportacion de una plaga columna de juan lozano 422882,https://www.eltiempo.com/opinion/columnistas/juan-lozano/vandalos-la-exportacion-de-una-plaga-columna-de-juan-lozano-422882,eltiempo,www.eltiempo.com,6,46
5a3157cd5e699572a9c14b16cf6e40dc,"La Superintendencia de Transporte aceptó la solicitud de promoción de un acuerdo de reestructuración que Metrocali presentó el 27 de septiembre de este año ante este estamento por dificultades economicas para pagar la millonaria demanda a GIT Masivo. Es así que Metrocali incovó la Ley 550 del régimen de insolvencia en el país que cobija a entidades territoriales como las alcaldías, estamentos que son descentralizados territorialmente y universidades públicas o estatales.","Metrocali, a reestructuración por insolvencia ante millonaria demanda",https://www.eltiempo.com/colombia/cali/metrocali-solicito-aplicar-ley-de-insolvencia-423006,eltiempo,www.eltiempo.com,5,36
f07ba6f97d77d0e2c69e2e2131f52e04,"Wall Street cerró este lunes con leves pérdidas debido a las dudas que han surgido sobre el acuerdo comercial parcial con China anunciado el viernes por el presidente de Estados Unidos, Donald Trump, y que favoreció que el parqué cerrara la semana en verde. Al término de las operaciones en la Bolsa de Nueva York, el Dow Jones de Industriales se deslizó un 0,11 % o 29,23 puntos, hasta los 26.787,36, mientras que el selectivo S&P 500 se dejó un 0,14 % o 4,12 enteros, hasta los 2.966,15.El índice compuesto del mercado Nasdaq, en el que cotizan las principales tecnológicas, fue el que menos perdió, un 0,10 % o 8,39 unidades y acabó en 8.048,65. (Le puede interesar: Oro vuelve a brillar ante turbulencia y los vientos de recesión)",Dudas sobre acuerdo comercial entre EE. UU. y China nublan Wall Street,https://www.eltiempo.com/economia/sector-financiero/dudas-sobre-acuerdo-comercial-entre-ee-uu-y-china-nublan-wall-street-423032,eltiempo,www.eltiempo.com,9,59
8c10ea92910d376c05d4eab46943ffb6,"Así se vive desde adentro la marcha de los estudiantes, hasta el momento en que algo se sale de control. Además, en el pódcast de EL TIEMPO y Spotify: la historia de la monja que defendió a Álvaro Uribe y resultó no estar inscrita bajo ninguna congregación católica conocida. ¿quién es?; también, ¿por qué el próximo Festival Estéreo Picnic presenta un gran cartel y sin embargo enfrenta críticas?, agenda deportiva del fin de semana, ¿cuáles son, según la ciencia, las razones para que nos vaya mal en el amor? y al final, el Café Absenta de Maru Lombardo y una greca muy polémica.",¿Cómo una marcha pacífica se sale de control? / Deportes fin de semana,https://www.eltiempo.com/podcast/el-primer-cafe/como-una-marcha-pacifica-se-sale-de-control-deportes-fin-de-semana-422036,eltiempo,www.eltiempo.com,7,51
ec3312ada0cb3548e86688856b70d4c6,"Cuando el periodista paisa Juan Pablo Barrientos vio la película ‘Spotlight’, inspirada en una sonada investigación sobre pederastia en la Iglesia católica del diario ‘The Boston Globe’, se encontró con un detalle que llamó mucho su atención. “En los créditos aparecían los nombres de 206 ciudades: 105 estadounidenses y 101 del resto del mundo. Y decía la película que en estos lugares se habían presentado denuncias similares de abuso sexual a menores, y la única de Colombia era Medellín”, anota Barrientos.",Tras los casos de pederastia religiosa en Colombia,https://www.eltiempo.com/cultura/musica-y-libros/juan-pablo-barrientos-lanza-libro-sobre-pederastia-en-la-iglesia-catolica-422918,eltiempo,www.eltiempo.com,5,43
d7c54f4967aa018c3c304a78afb8bef3,"Oh gloria inmarcesible, oh jubilo que la independencia gana ya. La buena noticia del año es que más de cinco mil colombianos creen y apuestan porque la información sea libre y viva libre. Eso refrenda un bien democrático: la libertad de expresión.La historieta es la siguiente: El Gobierno y los poderes autoritarios creen que si se silencian las voces diferentes, ellos serán geniales y grandes, y reinarán en sus mentiras por siempre.",Viva la independencia de Uno / El otro lado,https://www.eltiempo.com/cultura/cine-y-tv/viva-la-independencia-de-uno-columna-de-omar-rincon-422474,eltiempo,www.eltiempo.com,3,38
a60e31658b85b5d5bdb3a262ae831963,"Hasta hace unos meses, World Class Jets LLC., con sede en Miami, figuraba como una próspera compañía de vuelos chárter de lujo.Incluso prometía servicios exclusivos a clientelas de alto nivel.Sin embargo, de manera abrupta, cerró sus puertas el 30 de abril del año pasado, justo cuando en Colombia su dueño, Diego Cadena Ramírez, quedó bajo el escrutinio público.Para esa época, autoridades y medios empezaron a indagar quién era el abogado que se pavoneaba en cárceles de Estados Unidos y de Colombia con un poder firmado por el expresidente Álvaro Uribe Vélez.(Le puede interesar: ONG explica aportes a familia de testigo en contra de Uribe)",Polémico abogado de Uribe tiene un asesor en la sombra,https://www.eltiempo.com/unidad-investigativa/diego-cadena-el-abogado-de-alvaro-uribe-en-la-mira-de-la-fiscalia-422582,eltiempo,www.eltiempo.com,5,59
038f1e52ca9071392962eefd4f59a21b,"Si tener más de 5 correos sin leer lo pone de mal genio o si usted es de los que a media noche revisa hasta la última notificación del celular puede que haya escuchado el término 'TOC digital', que insinúa que así como existen personas obsesionadas con el orden o la limpieza en su casa, hay otros que quieren tener su mundo digital impecable. ¿No puede dejar de revisar su teléfono? ¿Qué tipo de obsesiones puede tener alguien en internet? ¿Cómo se expresan? ¿Son un síntoma clínico o simples costumbres? ",¿Está obsesionado con ver sus notificaciones? ¿tiene un TOC digital?,https://www.eltiempo.com/tecnosfera/novedades-tecnologia/le-estresa-tener-notificaciones-que-es-un-toc-digital-entre-clics-421846,eltiempo,www.eltiempo.com,5,47
ca6e6f30c94616e68ff7601ef9922ccf,"Las reformas que el Gobierno ha incorporado al régimen de inversión del ahorro pensional, administrado por los fondos privados, para permitir una mayor exposición a alternativas de inversiones extranjeras, han venido notándose en los portafolios de estas administradoras, y el país es uno de los que se destacan en este frente.Así lo señala un reciente estudio de la consultora Mercer, que reunió información de unos 5 billones de dólares de activos bajo administración de esquemas públicos y privados de pensiones en 14 países de América Latina, Asia y África, de los cuales Colombia cuenta con recursos administrados por 73.000 millones de dólares.(Le puede interesar: Sepa si puede ser beneficiario del fondo de garantía de pensión mínima)",26 % de ahorro pensional a cargo de Afp está invertido en el exterior,https://www.eltiempo.com/economia/sectores/el-26-de-ahorro-pensional-a-cargo-de-afp-esta-invertido-en-el-exterior-422564,eltiempo,www.eltiempo.com,6,61
abc6cfeb641c3f95a65b2712dc0474b9,"Metrocali05:46 p.m.                             Metrocali, a reestructuración por insolvencia ante millonaria demanda                        Entidad informó que medida busca preservar la operación del MIO, tras  ...Homicidios04:10 p.m.                             Asesinaron a otro guardia indígena en el norte del Cauca                        El crimen se registró en Tacueyó, en zona de Toribío. ...Elsa Noguera11:56 a.m.                             Por fractura de fémur, Elsa Noguera debe descansar, pero campaña sigue                        Elecciones10:13 a.m.                             Jorge Iván Ospina levantó huelga de hambre por 'campaña sucia'                        Transporte08:20 a.m.                             Los primeros 21 buses para rodar con gas natural en Cali                        ",Por amor a mi hijo,https://www.eltiempo.com/colombia/otras-ciudades/testimonios-valientes-de-familias-con-hijos-con-enfermedades-raras-416426,eltiempo,www.eltiempo.com,2,45
3f9a1a4efc48c7f5854280584e18367d,"Ecuador recupera este lunes de a poco la normalidad tras doce días de protestas, varias de ella violentas, que terminaron la noche del domingo una vez que el Gobierno y los líderes indígenas llegaron a un acuerdo sobre el decreto que eliminó los subsidios a los combustibles.En la capital ecuatoriana, el servicio de transporte urbano se sumó al metropolitano que en los últimos días funcionó con algunos problemas, aunque el fin de semana fue casi nulo.",Ecuador recupera poco a poco la normalidad tras doce días de protestas,https://www.eltiempo.com/mundo/latinoamerica/situacion-de-ecuador-luego-de-las-protestas-indigenas-y-el-acuerdo-con-lenin-moreno-423008,eltiempo,www.eltiempo.com,7,38
59a9e6b18a473f213e8d56b255bbd50f,"Los economistas Abhijit Banerjee, Esther Duflo y Michael Kremer ganaron el Premio Nobel de Economía 2019 por crear un enfoque experimental para aliviar la pobreza mundial, informó este lunes la Real Academia de las Ciencias de Suecia. ""Los galardonados de este año han introducido un nuevo enfoque para obtener respuestas confiables sobre las mejores formas de combatir la pobreza mundial"", indicó la academia en un comunicado.",Nobel de Economía a investigadores de la reducción de pobreza global,https://www.eltiempo.com/economia/sectores/nobel-de-economia-abhijit-banerjee-esther-duflo-y-michael-kremer-ganadores-del-nobel-de-economia-422948,eltiempo,www.eltiempo.com,6,39
f6427a8c63f7fea3b569880d30814075,"“Muchas investigaciones de la Farmacología han partido del conocimiento ancestral. Fue así como grupos multidisciplinarios de investigadores desarrollaron productos con actividades terapéuticas para cuidar y mejorar la calidad de vida de las personas. Estos estudios no sólo han influido en la farmacia, también han beneficiado otras áreas como la de los alimentos y de la cosmética, por nombrar algunas”. Según el director científico y médico de LABFARVE y profesor titular e investigador de la Fundación Universitaria Juan N. Corpas, Óscar López.",Cinco propiedades de la Caléndula para el cuidado de la salud,https://www.eltiempo.com/contenido-comercial/cinco-propiedades-de-la-calendula-para-el-cuidado-de-la-salud-420930,eltiempo,www.eltiempo.com,5,42
53881f86961a34a9981ee3dd99bb97e2,"La declaración del presidente de Estados Unidos, Donald Trump, sobre que cuatro congresistas demócratas –Ayanna Pressley, Alexandria Ocasio-Cortez, Ilhan Omar y Rashida Tlaib– deberían “regresar” a sus países fue un recordatorio más de su descarado racismo y sexismo. Tres de ellas nacieron en EE. UU. y la cuarta se convirtió en ciudadana de ese país cuando aún era menor de edad. Sin embargo, dicha declaración también resalta los perfiles en ascenso de las mujeres en el ámbito de la política. Una tendencia que continuará, sin importar si esto aterroriza a hombres inseguros como Trump.","Mujeres en el poder, una ola que crece día a día",https://www.eltiempo.com/vida/mujeres/mujeres-que-ocupan-importantes-cargos-politicos-en-europa-422838,eltiempo,www.eltiempo.com,6,48
73130d075b508643141b9f7706acc163,"Es una mañana de invierno en Mánchester, la temperatura no sube de los 2 ° y es la última semana de grabación de la quinta temporada de ‘Peaky Blinders’. En un viejo estudio totalmente acondicionado para la serie, Cillian Murphy se muestra tranquilo. Vestido de forma impecable como Tommy Shelby, está más corpulento que en las primeras temporadas. “¿Cómo llegaste hasta acá?”, pregunta mientras come galletas, algo sorprendido por el impacto global de la serie.",Así construyó Cillian Murphy su personaje en ‘Peaky Blinders’,https://www.eltiempo.com/cultura/cine-y-tv/peaky-blinders-cillian-murphy-cuenta-como-construyo-el-personaje-de-tommy-shelby-422700,eltiempo,www.eltiempo.com,7,39
a3e7cc702d172a47486a378ce344e37f,"La decisión del Consejo Nacional de Patrimonio Cultural (CNPC) de declarar un lote que está ubicado en las inmediaciones del cementerio Central, en la calle 26 entre carreras 19 y 19B, como Patrimonio Nacional, no tardó en hacer ampolla en la Administración Distrital, pues en ese terreno, de 3,6 hectáreas, el plan era construir un parque.",Memoria histórica vs. parque: la pelea del Alcalde con Patrimonio,https://www.eltiempo.com/bogota/penalosa-critica-decision-de-conservar-obra-de-beatriz-gonzalez-422520,eltiempo,www.eltiempo.com,6,27
56833ab276ff29bf43addae6ecfcacb6,"Según el pronóstico del clima, el termómetro en Washington llegará a 24 grados centígrados mañana, pero el jueves habrá bajado a los 17 grados, lo cual hará necesario desempolvar los suéteres y las chaquetas que se quedaron guardados durante el verano y ahora se vuelven indispensables para pasar el otoño. Las hojas caídas que ya comienzan a verse en las calles de la ciudad les recordarán tanto a los residentes como a los visitantes ocasionales que el invierno se encuentra a la vuelta de la esquina.(Le puede interesar: Los errores de Argentina y el FMI en la crisis de ese país)",Campanazo por la tasa de crecimiento mundial más baja de la década,https://www.eltiempo.com/economia/sectores/tasa-de-crecimiento-global-mas-baja-de-la-decada-debe-poner-en-guardia-a-colombia-422550,eltiempo,www.eltiempo.com,6,46
72666307dd51dcde8fd0dd43020a4658,"Metrocali04:53 p.m.                             Metrocali, a reestructuración por insolvencia ante millonaria demanda                        Entidad informó que medida busca preservar la operación del MIO, tras  ...Homicidios04:10 p.m.                             Asesinaron a otro guardia indígena en el norte del Cauca                        El crimen se registró en Tacueyó, en zona de Toribío. ...Elsa Noguera11:56 a.m.                             Por fractura de fémur, Elsa Noguera debe descansar, pero campaña sigue                        Elecciones10:13 a.m.                             Jorge Iván Ospina levantó huelga de hambre por 'campaña sucia'                        Transporte08:20 a.m.                             Los primeros 21 buses para rodar con gas natural en Cali                        ",Nunca más Escobar,https://www.eltiempo.com/colombia/medellin/colombia-dice-nunca-mas-a-pablo-escobar-25-anos-despues-de-su-muerte-299946,eltiempo,www.eltiempo.com,2,45
395728185e6297a0f268c61592a3b6ee,"Jaime Garzón se volvió una representación de Colombia. En cada personaje suyo cabía un colombiano distinto. No fue un humorista, fue un pensador. Decía lo suficiente para que su público se fuera con la cabeza preñada de ideas.Precisamente eso fue lo que volvió a ocurrir este puente festivo en Corferias, en desarrollo del Sofa, evento que agrupa a los fanáticos del anime y las artes plásticas y visuales.(Le puede interesar: Colombia tendrá ministerio de ciencia antes de terminar octubre)",Los cuadros que pusieron a reflexionar a los asistentes al Sofa,https://www.eltiempo.com/politica/proceso-de-paz/los-cuadros-que-pusieron-a-reflexionar-a-los-asistentes-al-sofa-423046,eltiempo,www.eltiempo.com,5,38
8b86a4ba94389f3eed95fab0f6089f01,"De acuerdo con la información de las autoridades de Tránsito el mayor flujo de vehículos proviene de la vía Girardot, que está operando con tres carriles en el sentido a Bogotá.",Habilitaron carriles de TransMilenio en Autosur para operación retorno,https://www.eltiempo.com/bogota/operacion-retorno-a-bogota-14-de-octubre-alto-flujo-vehicular-por-las-autopistas-norte-y-sur-423042,eltiempo,www.eltiempo.com,6,14
36eeb745ecb12d403d1ebff574f8b878,"La Unión Europea presentará una queja ante la Organización Mundial del Comercio (OMC) en contra de Colombia por los aranceles que impuso a las importaciones de papas fritas congeladas, dijo el lunes la comisaria de Asuntos del Comercio del bloque, Cecilia Malmstrom. En noviembre del año pasado, Colombia impuso un arancel de hasta 8% a las papas fritas congeladas procedentes de Bélgica, Holanda y Alemania tras argumentar que los precios de estas importaciones estaban artificialmente bajos.",UE presentará queja ante la OMC contra Colombia por papas fritas,https://www.eltiempo.com/economia/sectores/ue-presentara-queja-ante-la-omc-contra-colombia-por-papas-fritas-423016,eltiempo,www.eltiempo.com,7,42
632462fa93230d49e868997d64b8162e,"Cuando nació mi bisabuela, las mujeres no podían tener cuentas ni propiedades a nombre de ellas.Cuando nació mi abuela, las mujeres no podían terminar el bachillerato ni acceder a la universidad.Cuando nació mi mamá, las mujeres no tenían derecho a votar.Cuando nací yo, las mujeres eran vistas como trofeos de caza y piezas decorativas de belleza.Cuando nació mi hija, las mujeres sufrían de una brutal desigualdad y discriminación laboral.",claudia columna de paola ochoa 422890,https://www.eltiempo.com/opinion/columnistas/paola-ochoa/claudia-columna-de-paola-ochoa-422890,eltiempo,www.eltiempo.com,4,34
7f168238a8902a5ced2a490f4c620a12,"Tras el revuelo que causó el mensaje de Kepa Amuchastegui, en su cuenta de Linkedin en el que pedía que le dieran la oportunidad de trabajar, el actor habló con EL TIEMPO para aclarar las cosas.“Lo único que dije en mi nota personal es que estoy buscando trabajo porque, efectivamente, acabo de terminar un proyecto con Caracol que saldrá el año entrante y ahora estoy disponible (…) Aunque la gente cree que uno gana las millonadas del siglo, tampoco es tanto. Yo vivo de mi trabajo y contrario a los que algunos medios han dicho ni Caracol ni RCN me han dado la espalda, al contrario se han portado muy bien conmigo”, dijo Amuchastegui.Le puede interesar: ‘¡Más vivos que nunca!’, así celebra Discos Fuentes 85 años)",Actor Kepa Amuschastegui aclara mensaje de un trino que causó revuelo,https://www.eltiempo.com/cultura/cine-y-tv/kepa-amuchastegui-pide-trabajo-por-redes-sociales-423022,eltiempo,www.eltiempo.com,8,62
97119aae927eb1f26f07c5fe148de682,"Aunque el crecimiento de la economía viene rebotando desde finales del 2017, pasando del 1,7 por ciento en ese año a 2,7 por ciento en el 2018 y al 3 por ciento al corte del primer semestre, ello no ha sido suficiente para absorber la mano de obra, a tal punto que la generación de empleo, que crecía al 1 por ciento, hoy está cayendo a tasas del 6 por ciento.La situación se ha visto reflejada en los niveles de desempleo, que de estar por debajo del 9 por ciento en el 2015 han venido subiendo continuamente cuatro años, hasta llegar al 11,8 por ciento en agosto pasado, mientras que la tasa de desocupación de los jóvenes, según el Dane, se ubicó en 17,5 por ciento en el trimestre mayo-julio, el nivel más alto desde el 2013 para este mismo período, según el Dane.","Salario diferencial para jóvenes, idea que calienta el debate laboral",https://www.eltiempo.com/economia/sectores/salario-diferencial-para-jovenes-idea-que-calienta-el-debate-laboral-422572,eltiempo,www.eltiempo.com,7,60
